taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,Cultured,Habitat,Genome Size   * assembled,Gene Count   * assembled
2684622720,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_C06_07,"University of Illinois, Urbana-Champaign",2684622720,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2186789,2416
2693429869,Archaea,Permanent Draft,"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera",Halobiforma haloterrestris DSM 13078,DOE Joint Genome Institute (JGI),2693429869,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,Yes,,4495442,4405
2786546529,Archaea,Permanent Draft,Methanonatronarchaeum thermophilum strain:AMET1,Methanonatronarchaeum thermophilum AMET1,National Center for Biotechnology Information,2786546529,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum,Methanonatronarchaeum thermophilum,Yes,,1513137,1562
2582580505,Archaea,Permanent Draft,Haladaptatus cibarius D43,Haladaptatus cibarius D43,Korea Basic Science Institute (KBSI),2582580505,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haladaptatus,Haladaptatus cibarius,Yes,Fermented food product,3926724,4149
2828760179,Archaea,Permanent Draft,Thermococcus spp.,Thermococcus sp. LMOA01,Genewiz Inc.,2828760179,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,unclassified,Yes,,2140678,2404
2636415782,Archaea,Finished,Candidatus Methanoplasma termitum Mpt1 Genome sequencing,Candidatus Methanoplasma termitum Mpt1,Goettingen Genomics Laboratory,2636415782,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Candidatus Methanoplasma,Candidatus Methanoplasma termitum,Yes,,1488669,1463
2547132066,Archaea,Permanent Draft,"Pan-genome of Methanobrevibacter smithii, in twins",Methanobrevibacter smithii TS95B,Washington University in St. Louis,2547132066,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Yes,"Host, Human intestinal microflora, Soil",1972498,1944
2636416117,Archaea,Permanent Draft,Halorubrum saccharovorum strain:H3 Genome sequencing,Halorubrum saccharovorum H3,"The Institute of Cytology and Genetics, Siberian Branch of the Russian Academy of Sciences",2636416117,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum saccharovorum,Yes,,3282373,3873
2554235476,Archaea,Permanent Draft,Haloarchaeal genomes,Natrialba chahannaoensis JCM 10990,"University of California, Davis",2554235476,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,Natrialba chahannaoensis,Yes,"Aquatic, Fresh water, Sediment",4309274,4078
2756170196,Archaea,Permanent Draft,Characterization of novel CO-oxidizing extreme halophiles,Haloterrigena sp. P1A,Michigan State University,2756170196,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,unclassified,Yes,Hypersaline soil,4123327,4230
2684622736,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius GG12-C01-15,"University of Illinois, Urbana-Champaign",2684622736,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2265442,2509
2617270895,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains",Halogeometricum limi CGMCC 1.8711,DOE Joint Genome Institute (JGI),2617270895,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum limi,Yes,,3616269,3685
2627853727,Archaea,Finished,Thermofilum carboxyditrophus 1505,Thermofilum adornatus 1505,"Russian Academy of Science, Centre Bioengineering",2627853727,unclassified,unclassified,unclassified,Thermofilaceae,Thermofilum,Thermofilum adornatum,Yes,,1754190,1948
2758568025,Archaea,Finished,Thermococcales genome sequencing,Thermococcus pacificus P-4,Ecole Normale Superieure de Lyon,2758568025,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus pacificus,Yes,,1785673,2034
2627854092,Archaea,Finished,Candidatus Nitrosopumilus adriaticus NF5 Genome sequencing,Nitrosopumilus adriaticus NF5,University of Vienna,2627854092,Thaumarchaeota,unclassified,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus adriaticus,Yes,,1803090,2251
2663763482,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei YBB.F.A.2.3,"University of Illinois, Urbana-Champaign",2663763482,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,4072952,3577
2554235461,Archaea,Finished,Genome Sequence of Aeropyrum camini,"Aeropyrum camini SY1, JCM 12091",Kyoto University,2554235461,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Aeropyrum,Aeropyrum camini,Yes,"Aquatic, Hot spring, Hydrothermal vent, Marine",1595994,1695
2684622665,Archaea,Permanent Draft,Genome sequencing of Halobacterium sp. CBA1132,Halobacterium sp. CBA1132,Korea Basic Science Institute (KBSI),2684622665,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp. CBA1132,Yes,,3012807,3258
2913378003,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification",Methanococcoides alaskense DSM 17273,DOE Joint Genome Institute (JGI),2913378003,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides alaskense,Yes,Sediment,2456909,2512
2690315686,Archaea,Permanent Draft,Haladaptatus sp. R4 genome sequencing,Haladaptatus sp. R4,The University of Burdwan,2690315686,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haladaptatus,Haladaptatus sp. R4,Yes,,4891005,5410
643692045,Archaea,Finished,LGT in Sulfolobus islandicus,Sulfolobus islandicus M.14.25,DOE Joint Genome Institute (JGI),643692045,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus,Yes,"Aquatic, Hot spring",2608832,2900
646862347,Archaea,Finished,Obsidian Hot Spring Microbial Community Genomics,Saccharolobus solfataricus 98/2,DOE Joint Genome Institute (JGI),646862347,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Saccharolobus,Saccharolobus solfataricus,Yes,"Fresh water, Hot spring",2668974,2728
2517287030,Archaea,Permanent Draft,Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA),Haloplanus natans DSM 17983,DOE Joint Genome Institute (JGI),2517287030,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,Haloplanus natans,Yes,"Aquatic, Hypersaline sediment, Hypersaline water, Marine, Mud",3797935,4173
2690315684,Archaea,Permanent Draft,Haloferax marisrubri SB3 genome sequencing,Haloferax marisrubri SB3,"King Abdulaziz City for Science and Technology (KACST), Red Sea Research Center, Saudi Arabia",2690315684,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax marisrubri,Yes,,3895853,3962
2519103186,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project",Methanothermococcus thermolithotrophicus DSM 2095,DOE Joint Genome Institute (JGI),2519103186,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus thermolithotrophicus,Yes,"Aquatic, Marine, Sediment",1686930,1750
2554235507,Archaea,Permanent Draft,Haloarchaeal genomes,Halogeometricum pallidum JCM 14848,"University of California, Davis",2554235507,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum pallidum,Yes,,4384515,4296
2904991991,Archaea,Permanent Draft,Genome of Haloferax strains isolated from high-salt tide-pools,Haloferax sp. Atlit-12N,Tel Aviv University,2904991991,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax sp. Atlit-12N,Yes,,4012076,4208
2547132058,Archaea,Permanent Draft,"Pan-genome of Methanobrevibacter smithii, in twins",Methanobrevibacter smithii TS146E,Washington University in St. Louis,2547132058,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Yes,"Host, Human intestinal microflora, Soil",1952070,1965
2617270920,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains",Halogeometricum rufum CGMCC 1.7736,DOE Joint Genome Institute (JGI),2617270920,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,Yes,,4187125,4256
2684622729,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_CO5_08,"University of Illinois, Urbana-Champaign",2684622729,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2178872,2409
2913351602,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification",Methanobacterium oryzae DSM 11106,DOE Joint Genome Institute (JGI),2913351602,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium oryzae,Yes,Soil,2449774,2633
2671180119,Archaea,Permanent Draft,Halorubrum lacusprofundi R1S1,Halorubrum lacusprofundi R1S1 draft,University of New South Wales,2671180119,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum lacusprofundi,Yes,,3467728,3649
2681813082,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei YBM.H.M.1A.2,"University of Illinois, Urbana-Champaign",2681813082,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,4074261,3569
638154519,Archaea,Finished,"Sulfolobus tokodaii 7, JCM 10545",Sulfurisphaera tokodaii 7,National Institute of Technology and Evaluation,638154519,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfurisphaera,Sulfurisphaera tokodaii,Yes,"Fresh water, Hot spring",2694756,2982
2684622607,Archaea,Permanent Draft,Methanofollis ethanolicus JCM 15103T whole genome shotgun sequence,Methanofollis ethanolicus JCM 15103,"Bioproduction Research Institute, National Institute of Advanced Industrial Science and Technology (AIST)",2684622607,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanofollis,Methanofollis ethanolicus,Yes,,2713913,2715
644736373,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Halorhabdus utahensis AX-2, DSM 12940",DOE Joint Genome Institute (JGI),644736373,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus utahensis,Yes,"Aquatic, Sediment",3116795,3076
2684622717,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_C06_04,"University of Illinois, Urbana-Champaign",2684622717,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2185136,2440
2684622610,Archaea,Finished,Thermococcus sp. 2319x1 Genome sequencing and assembly,Thermococcus sp. 2319x1,"Hotzyme, University of Copenhagen",2684622610,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus sp. 2319x1,Yes,,1961221,2254
2757320762,Archaea,Finished,Genome sequencing of Candidatus Nitrosomarinus catalina SPOT01,Candidatus Nitrosomarinus catalina SPOT01,University of Southern California,2757320762,Thaumarchaeota,unclassified,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosomarinus,Candidatus Nitrosomarinus catalina,Yes,,1360076,1725
2681813014,Archaea,Permanent Draft,Genome sequencing of Thermococcus sp. JCM 11816,Thermococcus sp. JCM 11816,University of Tokyo,2681813014,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus sp. JCM 11816,Yes,,2113420,3793
2554235511,Archaea,Permanent Draft,Methanocaldococcus villosus KIN24-T80 Genome sequencing,Methanocaldococcus villosus KIN24-T80,King Abdullah University of Science and Technology,2554235511,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus villosus,Yes,Sediment,1207361,1326
2657245055,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei 2.F.A.2.4,"University of Illinois, Urbana-Champaign",2657245055,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,4191903,3692
648028040,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Methanolacinia petrolearia DSM 11571,DOE Joint Genome Institute (JGI),648028040,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanolacinia,Methanolacinia petrolearia,Yes,"Marine, Oil fields",2843290,2881
2522125074,Archaea,Finished,"Archaeoglobus sulfaticallidus PM70-1, DSM 19444","Archaeoglobus sulfaticallidus PM70-1, DSM 19444",University of Uppsala,2522125074,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Archaeoglobus sulfaticallidus,Yes,"Aquatic, Marine",2076931,2300
2636416047,Archaea,Permanent Draft,"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera",Natronobacterium texcoconense DSM 24767,DOE Joint Genome Institute (JGI),2636416047,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,Natronobacterium texcoconense,Yes,,4009868,4152
2517093008,Archaea,Permanent Draft,Whole genome sequencing of the primary pancreatic cancer cell line JoPaca-1 and BxPC-3,Methanocaldococcus villosus KIN24-T80,DOE Joint Genome Institute (JGI),2517093008,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus villosus,Yes,Sediment,1249385,1418
2687453429,Archaea,Finished,Complete genome sequence of Methanoculleus bourgensis BA1,Methanoculleus bourgensis MBBA,"Center for Biotechnology (CeBiTec), Bielefeld Univeristy",2687453429,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus bourgensis,Yes,,2551189,2575
650716096,Archaea,Finished,"Thermococcus barophilus MP, DSM 11836","Thermococcus barophilus MP, DSM 11836",J. Craig Venter Institute (JCVI),650716096,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus barophilus,Yes,"Deep sea, Hydrothermal vent, Marine",2064237,2315
2881958675,Archaea,Permanent Draft,Halobacteriaceae archaeon SHR40 genome sequencing,Halobacteriaceae archaeon SHR40,Jiangsu University,2881958675,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,unclassified,Halobacteriaceae archaeon SHR40,Yes,,3757505,3875
2571042922,Archaea,Permanent Draft,The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.,Methanomicrobium mobile DSM 1539,DOE Joint Genome Institute (JGI),2571042922,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanomicrobium,Methanomicrobium mobile,Yes,"Bovine, Bovine rumen, Host, Rumen",1711791,1686
640069316,Archaea,Finished,5 mesophilic methanococci Proposal # 0179-051115,Methanococcus maripaludis C5,DOE Joint Genome Institute (JGI),640069316,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,Yes,"Fresh water, Sediment",1789046,1896
637000164,Archaea,Finished,Methanogenic Syntropic Consortium,Methanospirillum hungatei JF-1,DOE Joint Genome Institute (JGI),637000164,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum hungatei,Yes,"Mud, Sludge, Wastewater",3544738,3307
2514885039,Archaea,Permanent Draft,Sulfolobales HSU1,Sulfolobales sp. HSU1,Axeq Technologies,2514885039,Crenarchaeota,Thermoprotei,Sulfolobales,unclassified,unclassified,unclassified,Yes,"Aquatic, Fresh water, Hot spring",2778274,10807
2718217640,Archaea,Finished,Natrialbaceae archaeon JW/NM-HA 15,Natronolimnobius aegyptiacus JW/NM-HA 15,Chinese Academy of Agricultural Sciences,2718217640,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrarchaeobaculum,Natrarchaeobaculum aegyptiacum,Yes,Soil,3930546,3698
2537562080,Archaea,Permanent Draft,Natrinema pellirubrum DSM 15624,Natrinema pellirubrum 157,"University of California, Davis",2537562080,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Natrinema pellirubrum,Yes,Host,4264455,4231
2684622742,Archaea,Permanent Draft,Sequencing of Methanobrevibacter genomes,Methanobrevibacter curvatus DSM11111,Goettingen Genomics Laboratory,2684622742,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter curvatus,Yes,,2380562,2007
2681813011,Archaea,Permanent Draft,Vulcanisaeta genome project - The University of Tokyo,Vulcanisaeta distributa JCM 11216,University of Tokyo,2681813011,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,Vulcanisaeta distributa,Yes,,2418490,4359
2740892000,Archaea,Finished,Ferroplasma acidiphilum Y Genome sequencing,Ferroplasma acidiphilum Y,Max Planck Institute for Chemical Ecology,2740892000,Candidatus Thermoplasmatota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma,Ferroplasma acidiphilum,Yes,Host,1826943,1868
2617271074,Archaea,Permanent Draft,Draft Genome Methanobrevibacter arboriphilicus,Methanobrevibacter arboriphilus ANOR1,Aix-Marseille University,2617271074,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter arboriphilus,Yes,,2221072,2038
